BSSID,DATANUM,RSSI,REGION
f4:d9:fb:d3:ea:8a,21,-73,REGION1
f4:d9:fb:cf:95:eb,21,-74,REGION1
f4:d9:fb:cf:95:ee,21,-74,REGION1
f4:d9:fb:cf:95:ea,21,-74,REGION1
f4:d9:fb:cf:95:ec,21,-74,REGION1
f4:d9:fb:cf:95:e9,21,-74,REGION1
f4:d9:fb:cf:95:ed,21,-75,REGION1
f4:d9:fb:cf:95:ec,21,-75,REGION1
70:5d:cc:cc:02:d2,21,-77,REGION1
f4:d9:fb:d3:ec:0b,21,-77,REGION1
f4:d9:fb:cf:b6:25,21,-77,REGION1
f4:d9:fb:cf:b6:26,21,-77,REGION1
f4:d9:fb:cf:b6:21,21,-77,REGION1
f4:d9:fb:cf:b6:22,21,-77,REGION1
f4:d9:fb:cf:b6:23,21,-77,REGION1
f4:d9:fb:cf:b6:24,21,-77,REGION1
f4:d9:fb:d3:ec:0a,21,-77,REGION1
f4:d9:fb:d0:44:ee,21,-78,REGION1
f4:d9:fb:d0:44:ec,21,-78,REGION1
32:cd:a7:9c:db:05,21,-78,REGION1
f4:d9:fb:d3:ec:0d,21,-78,REGION1
f4:d9:fb:d3:ec:0e,21,-78,REGION1
f4:d9:fb:d3:ec:0c,21,-78,REGION1
f4:d9:fb:d3:ec:09,21,-78,REGION1
f4:d9:fb:d0:44:ea,21,-79,REGION1
f4:d9:fb:d0:44:ed,21,-79,REGION1
f4:d9:fb:d0:44:eb,21,-79,REGION1
f4:d9:fb:d0:44:ec,21,-79,REGION1
f4:d9:fb:cf:97:6d,21,-80,REGION1
f4:d9:fb:d3:ea:83,21,-80,REGION1
f4:d9:fb:d3:ea:86,21,-80,REGION1
f4:d9:fb:d3:ea:81,21,-80,REGION1
f4:d9:fb:d3:ea:82,21,-80,REGION1
f4:d9:fb:d3:ea:84,21,-80,REGION1
f4:d9:fb:d3:ea:85,21,-80,REGION1
f4:d9:fb:cf:97:6a,21,-81,REGION1
f4:d9:fb:cf:97:6b,21,-81,REGION1
f4:d9:fb:cf:97:69,21,-81,REGION1
5e:c5:d4:8d:97:cb,21,-81,REGION1
f4:d9:fb:d0:44:e4,21,-82,REGION1
f4:d9:fb:d0:24:2a,21,-82,REGION1
f4:d9:fb:d0:44:e5,21,-82,REGION1
f4:d9:fb:d0:24:2d,21,-82,REGION1
f4:d9:fb:d0:24:2c,21,-82,REGION1
f4:d9:fb:cf:97:6c,21,-82,REGION1
f4:d9:fb:d0:39:6d,21,-82,REGION1
f4:d9:fb:d0:44:e2,21,-83,REGION1
f4:d9:fb:d0:44:e1,21,-83,REGION1
f4:d9:fb:d0:44:e3,21,-83,REGION1
f4:d9:fb:d0:24:2b,21,-83,REGION1
f4:d9:fb:d2:7e:04,21,-83,REGION1
f4:d9:fb:d0:39:6e,21,-83,REGION1
f4:d9:fb:d0:24:2e,21,-84,REGION1
f4:d9:fb:d2:7e:02,21,-84,REGION1
f4:d9:fb:d2:7e:03,21,-84,REGION1
f4:d9:fb:d2:7e:05,21,-84,REGION1
f4:d9:fb:d2:7e:06,21,-84,REGION1
f4:d9:fb:d2:7e:01,21,-85,REGION1
00:08:9f:16:2f:97,21,-85,REGION1
f4:d9:fb:d0:13:69,21,-85,REGION1
f4:d9:fb:d0:13:6a,21,-85,REGION1
f4:d9:fb:d0:39:6c,21,-85,REGION1
50:c7:bf:41:4d:67,21,-85,REGION1
f4:d9:fb:d0:13:6b,21,-85,REGION1
f4:d9:fb:d0:66:ea,21,-86,REGION1
f4:d9:fb:c7:6c:89,21,-88,REGION1
88:36:6c:8c:56:0c,21,-89,REGION1
f4:d9:fb:c7:6c:8a,21,-89,REGION1
88:36:6c:86:43:a8,21,-90,REGION1
f4:d9:fb:d3:ec:04,21,-90,REGION1
f4:d9:fb:d3:ec:03,21,-90,REGION1
f4:d9:fb:d3:ec:06,21,-90,REGION1
f4:d9:fb:d3:ec:02,21,-91,REGION1
f4:d9:fb:d3:ec:01,21,-91,REGION1
f4:d9:fb:d3:ec:05,21,-91,REGION1
f4:d9:fb:cf:97:62,21,-92,REGION1
f4:d9:fb:cf:97:66,21,-92,REGION1
f4:d9:fb:cf:97:63,21,-92,REGION1
f4:d9:fb:d0:66:e4,21,-92,REGION1
f4:d9:fb:cf:97:61,21,-94,REGION1
f4:d9:fb:d0:24:21,21,-94,REGION1
f4:d9:fb:d6:02:8d,21,-94,REGION1
f4:d9:fb:d0:66:e5,21,-94,REGION1
f4:d9:fb:d0:66:e3,21,-94,REGION1
f4:d9:fb:d0:24:25,21,-94,REGION1
f4:d9:fb:d6:02:8b,21,-94,REGION1
f4:d9:fb:d6:02:8c,21,-94,REGION1
f4:d9:fb:d6:02:8a,21,-94,REGION1
f4:d9:fb:d0:13:63,21,-95,REGION1
f4:d9:fb:d6:2d:49,21,-95,REGION1
f4:d9:fb:d6:15:ca,21,-96,REGION1
f4:d9:fb:d6:01:0a,21,-97,REGION1
90:9f:33:3a:10:36,21,-97,REGION1
f4:d9:fb:d2:66:cd,22,-47,REGION1
f4:d9:fb:d2:66:ce,22,-47,REGION1
f4:d9:fb:d2:66:cb,22,-47,REGION1
f4:d9:fb:d2:66:cc,22,-47,REGION1
f4:d9:fb:d2:66:ca,22,-47,REGION1
f4:d9:fb:d2:66:cc,22,-47,REGION1
f4:d9:fb:d2:66:c9,22,-47,REGION1
f4:d9:fb:d4:2f:ce,22,-52,REGION1
f4:d9:fb:d4:2f:cd,22,-52,REGION1
f4:d9:fb:d4:2f:ca,22,-52,REGION1
f4:d9:fb:d4:2f:cb,22,-52,REGION1
f4:d9:fb:d4:2f:cc,22,-52,REGION1
f4:d9:fb:d4:2f:c9,22,-53,REGION1
f4:d9:fb:d4:2f:cc,22,-53,REGION1
f4:d9:fb:d0:67:2d,22,-53,REGION1
f4:d9:fb:d0:67:2b,22,-53,REGION1
f4:d9:fb:d0:67:2c,22,-53,REGION1
f4:d9:fb:d2:66:c3,22,-54,REGION1
f4:d9:fb:d2:66:c4,22,-54,REGION1
f4:d9:fb:d2:66:c5,22,-54,REGION1
f4:d9:fb:d2:66:c2,22,-54,REGION1
f4:d9:fb:d2:66:c6,22,-54,REGION1
f4:d9:fb:d0:67:2e,22,-54,REGION1
f4:d9:fb:d0:67:2a,22,-54,REGION1
f4:d9:fb:d0:67:29,22,-54,REGION1
f4:d9:fb:d0:67:2c,22,-54,REGION1
f4:d9:fb:d2:66:c1,22,-55,REGION1
f4:d9:fb:d4:2f:c1,22,-59,REGION1
f4:d9:fb:d4:2f:c2,22,-59,REGION1
f4:d9:fb:d4:2f:c5,22,-59,REGION1
f4:d9:fb:d4:2f:c4,22,-59,REGION1
f4:d9:fb:d4:2f:c3,22,-59,REGION1
f4:d9:fb:d0:67:25,22,-59,REGION1
f4:d9:fb:d4:2f:c6,22,-59,REGION1
f4:d9:fb:d0:67:22,22,-60,REGION1
f4:d9:fb:d0:67:21,22,-60,REGION1
f4:d9:fb:d0:67:23,22,-60,REGION1
f4:d9:fb:d0:67:24,22,-60,REGION1
f4:d9:fb:d0:67:26,22,-60,REGION1
90:9f:33:be:85:94,22,-61,REGION1
f4:d9:fb:d2:7e:0d,22,-64,REGION1
f4:d9:fb:d2:7e:0e,22,-64,REGION1
f4:d9:fb:d2:7e:09,22,-64,REGION1
f4:d9:fb:d2:7e:0b,22,-64,REGION1
f4:d9:fb:d2:7e:0c,22,-64,REGION1
f4:d9:fb:cf:d3:6e,22,-66,REGION1
f4:d9:fb:cf:d3:6d,22,-66,REGION1
f4:d9:fb:cf:d3:6c,22,-66,REGION1
f4:d9:fb:cf:d3:6a,22,-66,REGION1
f4:d9:fb:cf:d3:6c,22,-66,REGION1
f4:d9:fb:cf:d3:6b,22,-66,REGION1
f4:d9:fb:cf:d3:69,22,-66,REGION1
90:9f:33:be:85:96,22,-67,REGION1
f4:d9:fb:cf:95:e2,22,-68,REGION1
f4:d9:fb:cf:95:e1,22,-68,REGION1
f4:d9:fb:cf:95:e6,22,-68,REGION1
f4:d9:fb:cf:95:e5,22,-68,REGION1
f4:d9:fb:cf:95:e3,22,-68,REGION1
f4:d9:fb:cf:95:e4,22,-68,REGION1
f4:d9:fb:d2:7e:0a,22,-68,REGION1
84:72:07:40:24:a8,22,-68,REGION1
90:9f:33:c1:5c:1e,22,-68,REGION1
f4:d9:fb:cf:b6:2b,22,-69,REGION1
f4:d9:fb:cf:b6:2a,22,-69,REGION1
f4:d9:fb:cf:b6:2d,22,-69,REGION1
f4:d9:fb:cf:b6:2c,22,-69,REGION1
f4:d9:fb:cf:95:eb,22,-70,REGION1
f4:d9:fb:cf:95:ee,22,-70,REGION1
f4:d9:fb:cf:95:ec,22,-70,REGION1
f4:d9:fb:cf:b6:2e,22,-70,REGION1
f4:d9:fb:cf:95:ea,22,-71,REGION1
f4:d9:fb:cf:95:ed,22,-71,REGION1
f4:d9:fb:cf:95:e9,22,-71,REGION1
ee:5c:68:4f:81:03,22,-72,REGION1
00:08:9f:16:2f:97,22,-74,REGION1
f4:d9:fb:d0:44:ea,22,-76,REGION1
f4:d9:fb:d0:44:eb,22,-76,REGION1
f4:d9:fb:d0:44:e9,22,-76,REGION1
f4:d9:fb:d0:44:ed,22,-77,REGION1
f4:d9:fb:d0:44:ee,22,-77,REGION1
f4:d9:fb:d0:44:ec,22,-77,REGION1
f4:d9:fb:cf:d3:62,22,-78,REGION1
f4:d9:fb:cf:d3:63,22,-78,REGION1
f4:d9:fb:cf:d3:66,22,-78,REGION1
70:5d:cc:cc:02:d2,22,-78,REGION1
f4:d9:fb:cf:d3:64,22,-78,REGION1
88:36:6c:13:2b:46,22,-78,REGION1
f4:d9:fb:cf:97:6d,22,-79,REGION1
f4:d9:fb:cf:d3:61,22,-79,REGION1
f4:d9:fb:cf:d3:65,22,-79,REGION1
f4:d9:fb:cf:97:6c,22,-80,REGION1
f4:d9:fb:cf:97:6a,22,-80,REGION1
f4:d9:fb:cf:97:6b,22,-80,REGION1
f4:d9:fb:d3:ec:0b,22,-80,REGION1
f4:d9:fb:d3:ec:0d,22,-80,REGION1
f4:d9:fb:d3:ec:0e,22,-80,REGION1
f4:d9:fb:cf:97:69,22,-80,REGION1
f4:d9:fb:d3:ec:0a,22,-80,REGION1
f4:d9:fb:cf:97:6e,22,-80,REGION1
f4:d9:fb:d3:ec:0c,22,-80,REGION1
f4:d9:fb:cf:b6:25,22,-81,REGION1
f4:d9:fb:cf:b6:26,22,-81,REGION1
f4:d9:fb:d2:7e:06,22,-81,REGION1
f4:d9:fb:cf:b6:21,22,-81,REGION1
f4:d9:fb:cf:b6:24,22,-81,REGION1
f4:d9:fb:d2:7e:01,22,-82,REGION1
f4:d9:fb:d2:7e:05,22,-82,REGION1
f4:d9:fb:cf:b6:22,22,-82,REGION1
f4:d9:fb:cf:b6:23,22,-82,REGION1
f4:d9:fb:d3:ec:02,22,-85,REGION1
f4:d9:fb:d3:ec:01,22,-85,REGION1
f4:d9:fb:d3:ec:04,22,-85,REGION1
f4:d9:fb:d3:ec:05,22,-85,REGION1
f4:d9:fb:d3:ec:03,22,-85,REGION1
f4:d9:fb:d3:ec:06,22,-85,REGION1
f4:d9:fb:d0:39:6d,22,-85,REGION1
f4:d9:fb:d0:39:6a,22,-85,REGION1
f4:d9:fb:d0:39:6e,22,-85,REGION1
f4:d9:fb:d0:39:6b,22,-85,REGION1
f4:d9:fb:d0:39:69,22,-85,REGION1
f4:d9:fb:d0:39:6c,22,-85,REGION1
f4:d9:fb:d0:39:6c,22,-85,REGION1
f4:d9:fb:d0:66:ed,22,-85,REGION1
f4:d9:fb:d0:66:e9,22,-85,REGION1
f4:d9:fb:d0:44:e4,22,-86,REGION1
f4:d9:fb:d0:44:e5,22,-86,REGION1
f4:d9:fb:d3:ea:86,22,-86,REGION1
f4:d9:fb:d3:ea:82,22,-86,REGION1
f4:d9:fb:d3:ea:84,22,-86,REGION1
f4:d9:fb:d6:02:8e,22,-86,REGION1
f4:d9:fb:d0:44:e2,22,-87,REGION1
f4:d9:fb:d0:44:e1,22,-87,REGION1
f4:d9:fb:d0:44:e3,22,-87,REGION1
f4:d9:fb:d3:ea:83,22,-87,REGION1
f4:d9:fb:d3:ea:81,22,-87,REGION1
f4:d9:fb:d3:ea:85,22,-87,REGION1
f4:d9:fb:d0:13:65,22,-87,REGION1
f4:d9:fb:d0:13:63,22,-88,REGION1
f4:d9:fb:d0:13:66,22,-88,REGION1
f4:d9:fb:d6:15:cb,22,-88,REGION1
f4:d9:fb:d0:13:6d,22,-89,REGION1
f4:d9:fb:d6:02:8b,22,-89,REGION1
f4:d9:fb:d6:02:8a,22,-89,REGION1
f4:d9:fb:d6:02:89,22,-89,REGION1
f4:d9:fb:d0:13:6a,22,-90,REGION1
f4:d9:fb:d6:15:cd,22,-90,REGION1
f4:d9:fb:d6:15:ce,22,-90,REGION1
f4:d9:fb:d6:15:cc,22,-90,REGION1
32:cd:a7:9c:db:05,22,-91,REGION1
f4:d9:fb:d6:01:0e,22,-91,REGION1
f4:d9:fb:d0:13:69,22,-91,REGION1
20:db:ab:92:95:62,22,-91,REGION1
f4:d9:fb:d0:13:6b,22,-91,REGION1
f4:d9:fb:d6:01:0d,22,-92,REGION1
f4:d9:fb:d6:01:0c,22,-92,REGION1
20:db:ab:92:95:61,22,-92,REGION1
20:db:ab:92:95:65,22,-92,REGION1
20:db:ab:92:95:64,22,-92,REGION1
20:db:ab:92:95:63,22,-92,REGION1
20:db:ab:92:95:66,22,-92,REGION1
f4:d9:fb:d0:24:2d,22,-96,REGION1
f4:d9:fb:cf:97:64,22,-96,REGION1
88:36:6c:86:43:a8,22,-98,REGION1
4c:ed:fb:38:25:b0,22,-98,REGION1
f4:d9:fb:d2:66:cd,23,-47,REGION1
f4:d9:fb:d2:66:ce,23,-47,REGION1
f4:d9:fb:d2:66:cb,23,-47,REGION1
f4:d9:fb:d2:66:cc,23,-47,REGION1
f4:d9:fb:d2:66:ca,23,-47,REGION1
f4:d9:fb:d2:66:cc,23,-47,REGION1
f4:d9:fb:d2:66:c9,23,-47,REGION1
f4:d9:fb:d4:2f:ce,23,-52,REGION1
f4:d9:fb:d4:2f:cd,23,-52,REGION1
f4:d9:fb:d4:2f:ca,23,-52,REGION1
f4:d9:fb:d4:2f:cb,23,-52,REGION1
f4:d9:fb:d4:2f:cc,23,-52,REGION1
f4:d9:fb:d4:2f:c9,23,-53,REGION1
f4:d9:fb:d4:2f:cc,23,-53,REGION1
f4:d9:fb:d0:67:2d,23,-53,REGION1
f4:d9:fb:d0:67:2b,23,-53,REGION1
f4:d9:fb:d0:67:2c,23,-53,REGION1
f4:d9:fb:d2:66:c3,23,-54,REGION1
f4:d9:fb:d2:66:c4,23,-54,REGION1
f4:d9:fb:d2:66:c5,23,-54,REGION1
f4:d9:fb:d2:66:c2,23,-54,REGION1
f4:d9:fb:d2:66:c6,23,-54,REGION1
f4:d9:fb:d0:67:2e,23,-54,REGION1
f4:d9:fb:d0:67:2a,23,-54,REGION1
f4:d9:fb:d0:67:29,23,-54,REGION1
f4:d9:fb:d0:67:2c,23,-54,REGION1
f4:d9:fb:d2:66:c1,23,-55,REGION1
f4:d9:fb:d4:2f:c1,23,-59,REGION1
f4:d9:fb:d4:2f:c2,23,-59,REGION1
f4:d9:fb:d4:2f:c5,23,-59,REGION1
f4:d9:fb:d4:2f:c4,23,-59,REGION1
f4:d9:fb:d4:2f:c3,23,-59,REGION1
f4:d9:fb:d0:67:25,23,-59,REGION1
f4:d9:fb:d4:2f:c6,23,-59,REGION1
f4:d9:fb:d0:67:22,23,-60,REGION1
f4:d9:fb:d0:67:21,23,-60,REGION1
f4:d9:fb:d0:67:23,23,-60,REGION1
f4:d9:fb:d0:67:24,23,-60,REGION1
f4:d9:fb:d0:67:26,23,-60,REGION1
90:9f:33:be:85:94,23,-61,REGION1
f4:d9:fb:d2:7e:0d,23,-64,REGION1
f4:d9:fb:d2:7e:0e,23,-64,REGION1
f4:d9:fb:d2:7e:09,23,-64,REGION1
f4:d9:fb:d2:7e:0b,23,-64,REGION1
f4:d9:fb:d2:7e:0c,23,-64,REGION1
f4:d9:fb:cf:d3:6e,23,-66,REGION1
f4:d9:fb:cf:d3:6d,23,-66,REGION1
f4:d9:fb:cf:d3:6c,23,-66,REGION1
f4:d9:fb:cf:d3:6a,23,-66,REGION1
f4:d9:fb:cf:d3:6c,23,-66,REGION1
f4:d9:fb:cf:d3:6b,23,-66,REGION1
f4:d9:fb:cf:d3:69,23,-66,REGION1
90:9f:33:be:85:96,23,-67,REGION1
f4:d9:fb:cf:95:e2,23,-68,REGION1
f4:d9:fb:cf:95:e1,23,-68,REGION1
f4:d9:fb:cf:95:e6,23,-68,REGION1
f4:d9:fb:cf:95:e5,23,-68,REGION1
f4:d9:fb:cf:95:e3,23,-68,REGION1
f4:d9:fb:cf:95:e4,23,-68,REGION1
f4:d9:fb:d2:7e:0a,23,-68,REGION1
84:72:07:40:24:a8,23,-68,REGION1
90:9f:33:c1:5c:1e,23,-68,REGION1
f4:d9:fb:cf:b6:2b,23,-69,REGION1
f4:d9:fb:cf:b6:2a,23,-69,REGION1
f4:d9:fb:cf:b6:2d,23,-69,REGION1
f4:d9:fb:cf:b6:2c,23,-69,REGION1
f4:d9:fb:cf:95:eb,23,-70,REGION1
f4:d9:fb:cf:95:ee,23,-70,REGION1
f4:d9:fb:cf:95:ec,23,-70,REGION1
f4:d9:fb:cf:b6:2e,23,-70,REGION1
f4:d9:fb:cf:95:ea,23,-71,REGION1
f4:d9:fb:cf:95:ed,23,-71,REGION1
f4:d9:fb:cf:95:e9,23,-71,REGION1
ee:5c:68:4f:81:03,23,-72,REGION1
00:08:9f:16:2f:97,23,-74,REGION1
f4:d9:fb:d0:44:ea,23,-76,REGION1
f4:d9:fb:d0:44:eb,23,-76,REGION1
f4:d9:fb:d0:44:e9,23,-76,REGION1
f4:d9:fb:d0:44:ed,23,-77,REGION1
f4:d9:fb:d0:44:ee,23,-77,REGION1
f4:d9:fb:d0:44:ec,23,-77,REGION1
f4:d9:fb:cf:d3:62,23,-78,REGION1
f4:d9:fb:cf:d3:63,23,-78,REGION1
f4:d9:fb:cf:d3:66,23,-78,REGION1
70:5d:cc:cc:02:d2,23,-78,REGION1
f4:d9:fb:cf:d3:64,23,-78,REGION1
88:36:6c:13:2b:46,23,-78,REGION1
f4:d9:fb:cf:97:6d,23,-79,REGION1
f4:d9:fb:cf:d3:61,23,-79,REGION1
f4:d9:fb:cf:d3:65,23,-79,REGION1
f4:d9:fb:cf:97:6c,23,-80,REGION1
f4:d9:fb:cf:97:6a,23,-80,REGION1
f4:d9:fb:cf:97:6b,23,-80,REGION1
f4:d9:fb:d3:ec:0b,23,-80,REGION1
f4:d9:fb:d3:ec:0d,23,-80,REGION1
f4:d9:fb:d3:ec:0e,23,-80,REGION1
f4:d9:fb:cf:97:69,23,-80,REGION1
f4:d9:fb:d3:ec:0a,23,-80,REGION1
f4:d9:fb:cf:97:6e,23,-80,REGION1
f4:d9:fb:d3:ec:0c,23,-80,REGION1
f4:d9:fb:cf:b6:25,23,-81,REGION1
f4:d9:fb:cf:b6:26,23,-81,REGION1
f4:d9:fb:d2:7e:06,23,-81,REGION1
f4:d9:fb:cf:b6:21,23,-81,REGION1
f4:d9:fb:cf:b6:24,23,-81,REGION1
f4:d9:fb:d2:7e:01,23,-82,REGION1
f4:d9:fb:d2:7e:05,23,-82,REGION1
f4:d9:fb:cf:b6:22,23,-82,REGION1
f4:d9:fb:cf:b6:23,23,-82,REGION1
f4:d9:fb:d3:ec:02,23,-85,REGION1
f4:d9:fb:d3:ec:01,23,-85,REGION1
f4:d9:fb:d3:ec:04,23,-85,REGION1
f4:d9:fb:d3:ec:05,23,-85,REGION1
f4:d9:fb:d3:ec:03,23,-85,REGION1
f4:d9:fb:d3:ec:06,23,-85,REGION1
f4:d9:fb:d0:39:6d,23,-85,REGION1
f4:d9:fb:d0:39:6a,23,-85,REGION1
f4:d9:fb:d0:39:6e,23,-85,REGION1
f4:d9:fb:d0:39:6b,23,-85,REGION1
f4:d9:fb:d0:39:69,23,-85,REGION1
f4:d9:fb:d0:39:6c,23,-85,REGION1
f4:d9:fb:d0:39:6c,23,-85,REGION1
f4:d9:fb:d0:66:ed,23,-85,REGION1
f4:d9:fb:d0:66:e9,23,-85,REGION1
f4:d9:fb:d0:44:e4,23,-86,REGION1
f4:d9:fb:d0:44:e5,23,-86,REGION1
f4:d9:fb:d3:ea:86,23,-86,REGION1
f4:d9:fb:d3:ea:82,23,-86,REGION1
f4:d9:fb:d3:ea:84,23,-86,REGION1
f4:d9:fb:d6:02:8e,23,-86,REGION1
f4:d9:fb:d0:44:e2,23,-87,REGION1
f4:d9:fb:d0:44:e1,23,-87,REGION1
f4:d9:fb:d0:44:e3,23,-87,REGION1
f4:d9:fb:d3:ea:83,23,-87,REGION1
f4:d9:fb:d3:ea:81,23,-87,REGION1
f4:d9:fb:d3:ea:85,23,-87,REGION1
f4:d9:fb:d0:13:65,23,-87,REGION1
f4:d9:fb:d0:13:63,23,-88,REGION1
f4:d9:fb:d0:13:66,23,-88,REGION1
f4:d9:fb:d6:15:cb,23,-88,REGION1
f4:d9:fb:d0:13:6d,23,-89,REGION1
f4:d9:fb:d6:02:8b,23,-89,REGION1
f4:d9:fb:d6:02:8a,23,-89,REGION1
f4:d9:fb:d6:02:89,23,-89,REGION1
f4:d9:fb:d0:13:6a,23,-90,REGION1
f4:d9:fb:d6:15:cd,23,-90,REGION1
f4:d9:fb:d6:15:ce,23,-90,REGION1
f4:d9:fb:d6:15:cc,23,-90,REGION1
32:cd:a7:9c:db:05,23,-91,REGION1
f4:d9:fb:d6:01:0e,23,-91,REGION1
f4:d9:fb:d0:13:69,23,-91,REGION1
20:db:ab:92:95:62,23,-91,REGION1
f4:d9:fb:d0:13:6b,23,-91,REGION1
f4:d9:fb:d6:01:0d,23,-92,REGION1
f4:d9:fb:d6:01:0c,23,-92,REGION1
20:db:ab:92:95:61,23,-92,REGION1
20:db:ab:92:95:65,23,-92,REGION1
20:db:ab:92:95:64,23,-92,REGION1
20:db:ab:92:95:63,23,-92,REGION1
20:db:ab:92:95:66,23,-92,REGION1
f4:d9:fb:d0:24:2d,23,-96,REGION1
f4:d9:fb:cf:97:64,23,-96,REGION1
88:36:6c:86:43:a8,23,-98,REGION1
4c:ed:fb:38:25:b0,23,-98,REGION1
f4:d9:fb:d4:2f:cc,24,-49,REGION1
f4:d9:fb:d4:2f:ce,24,-51,REGION1
f4:d9:fb:d4:2f:ca,24,-51,REGION1
f4:d9:fb:d4:2f:cb,24,-51,REGION1
f4:d9:fb:d4:2f:c9,24,-51,REGION1
f4:d9:fb:d4:2f:cc,24,-51,REGION1
f4:d9:fb:d2:66:c5,24,-52,REGION1
f4:d9:fb:d2:66:c6,24,-52,REGION1
f4:d9:fb:d4:2f:c5,24,-53,REGION1
f4:d9:fb:d4:2f:c3,24,-53,REGION1
f4:d9:fb:d2:66:c3,24,-53,REGION1
f4:d9:fb:d2:66:c4,24,-53,REGION1
f4:d9:fb:d2:66:c2,24,-53,REGION1
f4:d9:fb:d4:2f:c6,24,-53,REGION1
f4:d9:fb:d4:2f:c1,24,-54,REGION1
f4:d9:fb:d4:2f:c2,24,-54,REGION1
f4:d9:fb:d4:2f:c4,24,-54,REGION1
f4:d9:fb:d2:66:cb,24,-54,REGION1
f4:d9:fb:d2:66:ca,24,-54,REGION1
f4:d9:fb:d2:66:c1,24,-54,REGION1
f4:d9:fb:d2:66:cd,24,-55,REGION1
f4:d9:fb:d2:66:ce,24,-55,REGION1
f4:d9:fb:d2:66:cc,24,-55,REGION1
f4:d9:fb:d2:66:c9,24,-55,REGION1
f4:d9:fb:d0:67:2e,24,-58,REGION1
90:9f:33:be:85:94,24,-59,REGION1
f4:d9:fb:d0:67:2d,24,-59,REGION1
f4:d9:fb:d0:67:2b,24,-59,REGION1
f4:d9:fb:d0:67:2a,24,-59,REGION1
f4:d9:fb:d0:67:29,24,-59,REGION1
f4:d9:fb:d0:67:2c,24,-59,REGION1
f4:d9:fb:d0:67:2c,24,-59,REGION1
90:9f:33:be:85:96,24,-62,REGION1
f4:d9:fb:d0:67:25,24,-63,REGION1
f4:d9:fb:d0:67:24,24,-63,REGION1
f4:d9:fb:d0:67:26,24,-63,REGION1
f4:d9:fb:d0:67:22,24,-64,REGION1
f4:d9:fb:d0:67:21,24,-64,REGION1
f4:d9:fb:d0:67:23,24,-64,REGION1
f4:d9:fb:cf:b6:2e,24,-65,REGION1
f4:d9:fb:cf:b6:2b,24,-66,REGION1
f4:d9:fb:cf:b6:2a,24,-66,REGION1
f4:d9:fb:cf:b6:2d,24,-66,REGION1
f4:d9:fb:cf:b6:29,24,-66,REGION1
f4:d9:fb:cf:b6:2c,24,-66,REGION1
f4:d9:fb:cf:95:ec,24,-67,REGION1
f4:d9:fb:cf:d3:6a,24,-67,REGION1
f4:d9:fb:cf:d3:6c,24,-67,REGION1
f4:d9:fb:cf:d3:6b,24,-67,REGION1
f4:d9:fb:cf:d3:69,24,-67,REGION1
f4:d9:fb:cf:d3:6e,24,-68,REGION1
f4:d9:fb:cf:d3:6d,24,-68,REGION1
f4:d9:fb:cf:95:ec,24,-68,REGION1
84:72:07:40:24:a8,24,-68,REGION1
f4:d9:fb:cf:95:eb,24,-69,REGION1
f4:d9:fb:cf:95:ee,24,-69,REGION1
f4:d9:fb:cf:95:ea,24,-69,REGION1
f4:d9:fb:cf:95:ed,24,-69,REGION1
f4:d9:fb:cf:95:e9,24,-69,REGION1
f4:d9:fb:d2:7e:0d,24,-69,REGION1
f4:d9:fb:d2:7e:0b,24,-69,REGION1
f4:d9:fb:d2:7e:0c,24,-69,REGION1
f4:d9:fb:d2:7e:0e,24,-70,REGION1
f4:d9:fb:d2:7e:09,24,-70,REGION1
f4:d9:fb:d2:7e:0a,24,-70,REGION1
f4:d9:fb:d2:7e:0c,24,-70,REGION1
f4:d9:fb:cf:95:e2,24,-73,REGION1
f4:d9:fb:cf:95:e1,24,-73,REGION1
f4:d9:fb:cf:95:e6,24,-73,REGION1
f4:d9:fb:cf:95:e5,24,-73,REGION1
f4:d9:fb:cf:95:e3,24,-73,REGION1
f4:d9:fb:cf:95:e4,24,-73,REGION1
f4:d9:fb:cf:d3:63,24,-74,REGION1
f4:d9:fb:cf:d3:65,24,-74,REGION1
f4:d9:fb:cf:d3:62,24,-75,REGION1
f4:d9:fb:cf:d3:61,24,-75,REGION1
f4:d9:fb:cf:d3:64,24,-75,REGION1
f4:d9:fb:cf:b6:24,24,-76,REGION1
5e:c5:d4:8d:97:cb,24,-76,REGION1
f4:d9:fb:cf:b6:25,24,-77,REGION1
f4:d9:fb:cf:b6:26,24,-77,REGION1
f4:d9:fb:cf:b6:21,24,-77,REGION1
f4:d9:fb:cf:b6:22,24,-77,REGION1
88:36:6c:13:2b:46,24,-77,REGION1
f4:d9:fb:cf:b6:23,24,-77,REGION1
f4:d9:fb:d0:44:ee,24,-78,REGION1
70:5d:cc:cc:02:d2,24,-78,REGION1
00:08:9f:16:2f:97,24,-79,REGION1
f4:d9:fb:d3:ec:0a,24,-79,REGION1
f4:d9:fb:d3:ea:8d,24,-79,REGION1
f4:d9:fb:d3:ea:8c,24,-79,REGION1
f4:d9:fb:d3:ea:8b,24,-79,REGION1
f4:d9:fb:d0:44:ea,24,-80,REGION1
f4:d9:fb:d0:44:ed,24,-80,REGION1
f4:d9:fb:d0:44:eb,24,-80,REGION1
f4:d9:fb:d0:44:ec,24,-80,REGION1
f4:d9:fb:d3:ec:0d,24,-80,REGION1
f4:d9:fb:d3:ec:0e,24,-80,REGION1
f4:d9:fb:cf:97:69,24,-80,REGION1
