BSSID,DATANUM,RSSI,REGION
f4:d9:fb:d3:eb:0d,8,-68,REGION16
f4:d9:fb:d3:eb:0a,8,-68,REGION16
f4:d9:fb:d3:eb:0b,8,-68,REGION16
f4:d9:fb:d3:eb:01,8,-68,REGION16
f4:d9:fb:cf:d1:ab,8,-68,REGION16
f4:d9:fb:cf:cd:6b,8,-68,REGION16
f4:d9:fb:cf:cd:6e,8,-68,REGION16
f4:d9:fb:cf:cd:6a,8,-68,REGION16
f4:d9:fb:cf:d1:aa,8,-69,REGION16
f4:d9:fb:d0:05:2c,8,-69,REGION16
f4:d9:fb:d0:05:2e,8,-69,REGION16
f4:d9:fb:d0:05:2d,8,-69,REGION16
f4:d9:fb:cf:d1:ae,8,-70,REGION16
f4:d9:fb:d0:05:2a,8,-70,REGION16
f4:d9:fb:cf:d1:ac,8,-70,REGION16
f4:d9:fb:d0:63:61,8,-71,REGION16
f4:d9:fb:cf:d1:ad,8,-71,REGION16
20:db:ab:92:9a:62,8,-71,REGION16
20:db:ab:92:9a:61,8,-71,REGION16
20:db:ab:92:9a:65,8,-71,REGION16
20:db:ab:92:9a:63,8,-71,REGION16
20:db:ab:92:9a:64,8,-71,REGION16
f4:d9:fb:cf:d1:ac,8,-71,REGION16
20:db:ab:92:9a:66,8,-71,REGION16
f4:d9:fb:d0:63:64,8,-72,REGION16
54:a0:50:d8:20:68,8,-72,REGION16
f4:d9:fb:d0:0a:2a,8,-72,REGION16
f4:d9:fb:d0:0a:2c,8,-72,REGION16
f4:d9:fb:d0:0a:2e,8,-72,REGION16
88:36:6c:17:80:c4,8,-73,REGION16
f4:d9:fb:d0:05:2b,8,-73,REGION16
f4:d9:fb:d0:0a:2b,8,-73,REGION16
f4:d9:fb:d0:0a:2d,8,-73,REGION16
f4:d9:fb:d3:ea:4e,8,-73,REGION16
f4:d9:fb:d3:ea:4c,8,-73,REGION16
72:5d:cc:41:ec:bc,8,-73,REGION16
f4:d9:fb:d3:ea:4d,8,-73,REGION16
f4:d9:fb:d3:ea:4c,8,-73,REGION16
f4:d9:fb:d3:ea:4a,8,-73,REGION16
f4:d9:fb:d3:ea:4b,8,-73,REGION16
f4:d9:fb:d0:38:ea,8,-74,REGION16
f4:d9:fb:d0:63:62,8,-74,REGION16
f4:d9:fb:d0:63:65,8,-74,REGION16
f4:d9:fb:d0:63:63,8,-74,REGION16
f4:d9:fb:d0:05:2c,8,-74,REGION16
f4:d9:fb:d0:38:ee,8,-75,REGION16
f4:d9:fb:d0:38:e9,8,-75,REGION16
20:db:ab:92:99:ee,8,-75,REGION16
f4:d9:fb:d0:38:ed,8,-76,REGION16
f4:d9:fb:d0:18:ae,8,-76,REGION16
f4:d9:fb:d0:3b:e5,8,-77,REGION16
f4:d9:fb:d0:3b:e3,8,-77,REGION16
f4:d9:fb:d0:05:25,8,-77,REGION16
f4:d9:fb:d0:05:24,8,-77,REGION16
f4:d9:fb:d0:05:22,8,-77,REGION16
f4:d9:fb:d0:05:21,8,-77,REGION16
f4:d9:fb:d0:05:23,8,-77,REGION16
f4:d9:fb:d0:05:26,8,-77,REGION16
2a:56:5a:21:83:62,8,-78,REGION16
20:db:ab:92:99:ea,8,-78,REGION16
f4:d9:fb:d0:18:ad,8,-78,REGION16
70:5d:cc:01:ec:bc,8,-79,REGION16
64:e5:99:a4:f5:48,8,-79,REGION16
f4:d9:fb:d0:18:aa,8,-79,REGION16
f4:d9:fb:d0:18:ab,8,-79,REGION16
f4:d9:fb:d0:38:e5,8,-80,REGION16
f4:d9:fb:d0:3a:ae,8,-80,REGION16
f4:d9:fb:d0:38:e6,8,-80,REGION16
64:e5:99:a4:f5:4c,8,-81,REGION16
f4:d9:fb:d0:3a:ad,8,-81,REGION16
f4:d9:fb:d0:3a:aa,8,-81,REGION16
f4:d9:fb:d3:ea:42,8,-82,REGION16
70:5d:cc:a5:12:32,8,-82,REGION16
f4:d9:fb:d3:ea:41,8,-82,REGION16
d8:47:32:b3:53:0b,8,-82,REGION16
f4:d9:fb:d3:ea:46,8,-82,REGION16
f4:d9:fb:d0:3a:a5,8,-82,REGION16
f4:d9:fb:d3:ea:44,8,-83,REGION16
20:db:ab:92:99:e5,8,-83,REGION16
20:db:ab:92:99:e2,8,-83,REGION16
20:db:ab:92:99:e4,8,-83,REGION16
20:db:ab:92:99:e3,8,-83,REGION16
20:db:ab:92:99:e6,8,-83,REGION16
f4:d9:fb:d3:ea:45,8,-83,REGION16
f4:d9:fb:d3:ea:43,8,-83,REGION16
20:db:ab:92:99:e1,8,-84,REGION16
f4:d9:fb:d0:3a:ab,8,-84,REGION16
64:e5:99:a5:2b:5c,8,-85,REGION16
f4:d9:fb:d0:0f:2d,8,-85,REGION16
f4:d9:fb:d0:0f:2e,8,-85,REGION16
86:25:19:a0:cb:f6,8,-85,REGION16
f4:d9:fb:d0:3a:a6,8,-85,REGION16
f4:d9:fb:d0:0f:2b,8,-85,REGION16
f4:d9:fb:cf:b2:62,8,-86,REGION16
f4:d9:fb:d0:12:ae,8,-86,REGION16
f4:d9:fb:d0:12:ad,8,-86,REGION16
f4:d9:fb:cf:d9:25,8,-86,REGION16
f4:d9:fb:d0:3a:a4,8,-86,REGION16
f4:d9:fb:d0:24:2a,8,-86,REGION16
f4:d9:fb:d0:12:aa,8,-86,REGION16
f4:d9:fb:d0:12:ab,8,-86,REGION16
f4:d9:fb:cf:b2:61,8,-87,REGION16
88:36:6c:b1:21:98,8,-87,REGION16
90:9f:33:a2:ac:ae,8,-87,REGION16
f4:d9:fb:cf:b2:64,8,-87,REGION16
f4:d9:fb:cf:b2:63,8,-87,REGION16
f4:d9:fb:cf:b2:65,8,-87,REGION16
f4:d9:fb:cf:b2:66,8,-87,REGION16
f4:d9:fb:cf:d9:24,8,-87,REGION16
64:e5:99:9f:45:a2,8,-88,REGION16
f4:d9:fb:cf:97:6a,8,-88,REGION16
f4:d9:fb:d0:12:a4,8,-89,REGION16
f4:d9:fb:d0:12:a1,8,-89,REGION16
f4:d9:fb:d0:12:a2,8,-89,REGION16
f4:d9:fb:cf:b2:6e,8,-89,REGION16
20:db:ab:92:97:cd,8,-89,REGION16
f4:d9:fb:cf:b2:6d,8,-89,REGION16
90:9f:33:be:85:94,8,-89,REGION16
f4:d9:fb:d0:12:a3,8,-89,REGION16
f4:d9:fb:cf:b2:6b,8,-89,REGION16
f4:d9:fb:cf:97:6b,8,-89,REGION16
f4:d9:fb:d0:12:a6,8,-90,REGION16
e0:5f:b9:a3:5d:36,8,-90,REGION16
70:5d:cc:5c:76:52,8,-91,REGION16
f4:d9:fb:d0:0f:22,8,-91,REGION16
90:9f:33:f2:8b:78,8,-91,REGION16
f4:d9:fb:d0:0f:23,8,-91,REGION16
f4:d9:fb:d0:0f:25,8,-91,REGION16
f4:d9:fb:d0:12:a5,8,-91,REGION16
f4:d9:fb:cf:d1:e2,8,-91,REGION16
f4:d9:fb:cf:d1:e4,8,-91,REGION16
f4:d9:fb:cf:d1:e5,8,-91,REGION16
f4:d9:fb:cf:d1:e3,8,-91,REGION16
f4:d9:fb:cf:d1:e6,8,-91,REGION16
f4:d9:fb:cf:97:64,8,-91,REGION16
f4:d9:fb:cf:d6:6a,8,-91,REGION16
f4:d9:fb:d0:0f:24,8,-92,REGION16
f4:d9:fb:cf:97:62,8,-92,REGION16
64:e5:99:a5:2b:58,8,-92,REGION16
f4:d9:fb:cf:97:63,8,-92,REGION16
f4:d9:fb:cf:97:65,8,-93,REGION16
f4:d9:fb:cf:97:61,8,-94,REGION16
f4:d9:fb:cf:d1:e1,8,-94,REGION16
f4:d9:fb:cf:d6:6b,8,-95,REGION16
70:5d:cc:5c:76:50,8,-96,REGION16
f4:d9:fb:d0:63:6b,9,-55,REGION16
f4:d9:fb:d0:63:6d,9,-55,REGION16
f4:d9:fb:d0:63:6a,9,-55,REGION16
f4:d9:fb:d0:63:6e,9,-55,REGION16
f4:d9:fb:d0:63:6c,9,-55,REGION16
f4:d9:fb:d3:eb:01,9,-56,REGION16
f4:d9:fb:d3:eb:02,9,-56,REGION16
f4:d9:fb:d3:eb:03,9,-56,REGION16
f4:d9:fb:d3:eb:04,9,-56,REGION16
f4:d9:fb:d3:eb:05,9,-56,REGION16
f4:d9:fb:d3:eb:0d,9,-61,REGION16
f4:d9:fb:d3:eb:0e,9,-61,REGION16
f4:d9:fb:d3:eb:0a,9,-61,REGION16
f4:d9:fb:d3:eb:0b,9,-61,REGION16
f4:d9:fb:d3:eb:0c,9,-61,REGION16
54:a0:50:d8:20:68,9,-61,REGION16
f4:d9:fb:d2:8e:0c,9,-63,REGION16
f4:d9:fb:d2:8e:0e,9,-64,REGION16
f4:d9:fb:d2:8e:01,9,-66,REGION16
f4:d9:fb:d2:8e:03,9,-66,REGION16
f4:d9:fb:d2:8e:02,9,-67,REGION16
f4:d9:fb:d2:8e:05,9,-67,REGION16
f4:d9:fb:d2:8e:04,9,-67,REGION16
f4:d9:fb:d0:3b:e5,9,-68,REGION16
f4:d9:fb:d0:3b:e3,9,-68,REGION16
f4:d9:fb:d0:3b:e4,9,-68,REGION16
f4:d9:fb:d0:3b:e2,9,-68,REGION16
f4:d9:fb:d0:3b:e1,9,-68,REGION16
20:db:ab:92:9a:6b,9,-68,REGION16
20:db:ab:92:9a:6c,9,-68,REGION16
f4:d9:fb:d0:05:2c,9,-68,REGION16
f4:d9:fb:d0:38:ea,9,-69,REGION16
f4:d9:fb:d0:38:ed,9,-69,REGION16
f4:d9:fb:d0:38:ee,9,-69,REGION16
f4:d9:fb:d0:38:eb,9,-69,REGION16
f4:d9:fb:d0:38:ec,9,-69,REGION16
f4:d9:fb:cf:cd:6b,9,-70,REGION16
f4:d9:fb:d0:05:2b,9,-70,REGION16
f4:d9:fb:d0:05:2c,9,-70,REGION16
f4:d9:fb:d0:05:2e,9,-70,REGION16
f4:d9:fb:d0:05:2d,9,-70,REGION16
f4:d9:fb:cf:d1:ad,9,-71,REGION16
f4:d9:fb:cf:cd:6d,9,-71,REGION16
f4:d9:fb:cf:cd:6e,9,-71,REGION16
f4:d9:fb:d0:05:2a,9,-71,REGION16
f4:d9:fb:cf:cd:6a,9,-71,REGION16
f4:d9:fb:cf:cd:6c,9,-71,REGION16
f4:d9:fb:cf:d1:ae,9,-72,REGION16
f4:d9:fb:d0:63:62,9,-73,REGION16
f4:d9:fb:d0:63:65,9,-73,REGION16
f4:d9:fb:d0:63:63,9,-73,REGION16
f4:d9:fb:d0:63:64,9,-73,REGION16
64:e5:99:a4:f5:4c,9,-73,REGION16
20:db:ab:92:9a:6d,9,-73,REGION16
f4:d9:fb:cf:d1:aa,9,-73,REGION16
f4:d9:fb:d0:63:61,9,-74,REGION16
20:db:ab:92:9a:6e,9,-74,REGION16
f4:d9:fb:cf:d1:ab,9,-74,REGION16
f4:d9:fb:cf:d1:ac,9,-74,REGION16
20:db:ab:92:9a:6a,9,-74,REGION16
f4:d9:fb:d0:0a:2e,9,-74,REGION16
f4:d9:fb:d3:ea:4e,9,-74,REGION16
f4:d9:fb:d3:ea:4c,9,-74,REGION16
72:5d:cc:41:ec:bc,9,-74,REGION16
f4:d9:fb:d3:ea:4c,9,-74,REGION16
f4:d9:fb:d3:ea:4a,9,-74,REGION16
f4:d9:fb:d3:ea:4b,9,-74,REGION16
20:db:ab:92:9a:6c,9,-75,REGION16
f4:d9:fb:d3:ea:4d,9,-75,REGION16
20:db:ab:92:9a:62,9,-76,REGION16
f4:d9:fb:d0:0a:2b,9,-76,REGION16
f4:d9:fb:d0:0a:2d,9,-76,REGION16
f4:d9:fb:d0:0a:2a,9,-76,REGION16
f4:d9:fb:d0:0a:2c,9,-76,REGION16
70:5d:cc:01:ec:bc,9,-77,REGION16
20:db:ab:92:9a:65,9,-77,REGION16
20:db:ab:92:9a:63,9,-77,REGION16
f4:d9:fb:d0:0a:2c,9,-77,REGION16
f4:d9:fb:d0:38:e2,9,-77,REGION16
f4:d9:fb:d0:38:e1,9,-77,REGION16
f4:d9:fb:d0:38:e5,9,-78,REGION16
88:36:6c:17:80:c4,9,-78,REGION16
20:db:ab:92:9a:61,9,-78,REGION16
20:db:ab:92:99:ee,9,-78,REGION16
f4:d9:fb:d0:38:e3,9,-78,REGION16
f4:d9:fb:d0:38:e4,9,-78,REGION16
20:db:ab:92:9a:64,9,-79,REGION16
f4:d9:fb:d3:ea:42,9,-79,REGION16
d8:47:32:b3:53:0b,9,-79,REGION16
f4:d9:fb:d3:ea:44,9,-80,REGION16
70:5d:cc:5c:76:52,9,-80,REGION16
20:db:ab:92:99:e1,9,-80,REGION16
20:db:ab:92:99:e5,9,-80,REGION16
20:db:ab:92:99:e2,9,-80,REGION16
20:db:ab:92:99:e4,9,-80,REGION16
20:db:ab:92:99:e3,9,-80,REGION16
f4:d9:fb:d0:3a:ae,9,-80,REGION16
f4:d9:fb:d0:3a:ad,9,-80,REGION16
f4:d9:fb:d3:ea:43,9,-80,REGION16
f4:d9:fb:d0:3a:aa,9,-80,REGION16
f4:d9:fb:d0:3a:ab,9,-80,REGION16
f4:d9:fb:d3:ea:45,9,-81,REGION16
f4:d9:fb:cf:cd:61,9,-82,REGION16
f4:d9:fb:d0:0a:25,9,-82,REGION16
f4:d9:fb:d0:0a:24,9,-82,REGION16
f4:d9:fb:d0:0a:23,9,-82,REGION16
86:25:19:a0:cb:f6,9,-82,REGION16
f4:d9:fb:d0:0a:22,9,-82,REGION16
f4:d9:fb:d0:0a:21,9,-83,REGION16
f4:d9:fb:cf:cd:63,9,-84,REGION16
f4:d9:fb:cf:cd:62,9,-84,REGION16
f4:d9:fb:cf:cd:64,9,-84,REGION16
f4:d9:fb:d0:05:25,9,-84,REGION16
f4:d9:fb:d0:05:24,9,-84,REGION16
f4:d9:fb:d0:05:22,9,-84,REGION16
f4:d9:fb:d0:05:23,9,-84,REGION16
f4:d9:fb:cf:d1:e4,9,-84,REGION16
f4:d9:fb:cf:d1:a3,9,-85,REGION16
70:5d:cc:a5:12:32,9,-85,REGION16
f4:d9:fb:d0:05:21,9,-85,REGION16
f4:d9:fb:cf:d1:e2,9,-85,REGION16
f4:d9:fb:cf:d1:e5,9,-85,REGION16
f4:d9:fb:cf:d1:e3,9,-85,REGION16
d8:47:32:84:b4:7f,9,-85,REGION16
bc:85:56:0d:1a:83,9,-86,REGION16
f4:d9:fb:cf:d1:a4,9,-86,REGION16
f4:d9:fb:cf:d1:a5,9,-86,REGION16
64:e5:99:9f:45:a2,9,-86,REGION16
f4:d9:fb:d0:24:2a,9,-86,REGION16
f4:d9:fb:c7:68:4e,9,-86,REGION16
f4:d9:fb:d0:24:2d,9,-86,REGION16
f4:d9:fb:d0:24:2e,9,-86,REGION16
f4:d9:fb:d0:24:2b,9,-86,REGION16
64:e5:99:a4:f5:48,9,-87,REGION16
64:e5:99:a5:2b:5c,9,-87,REGION16
f4:d9:fb:d0:12:aa,9,-87,REGION16
f4:d9:fb:c7:68:4b,9,-87,REGION16
86:25:19:a4:23:b6,9,-89,REGION16
f4:d9:fb:d0:12:a4,9,-89,REGION16
f4:d9:fb:d0:12:a5,9,-89,REGION16
88:36:6c:0f:98:3a,9,-89,REGION16
f4:d9:fb:d0:12:a2,9,-90,REGION16
f4:d9:fb:d0:12:a3,9,-90,REGION16
f4:d9:fb:d0:18:a1,9,-90,REGION16
12:5b:ad:78:09:54,9,-90,REGION16
f4:d9:fb:d0:18:a4,9,-90,REGION16
f4:d9:fb:d0:18:a5,9,-90,REGION16
f4:d9:fb:d0:18:a3,9,-90,REGION16
f4:d9:fb:d0:18:a2,9,-91,REGION16
f4:d9:fb:d0:18:a6,9,-91,REGION16
f4:d9:fb:d0:0f:24,9,-93,REGION16
f4:d9:fb:d0:0f:22,9,-94,REGION16
f4:d9:fb:d0:0f:23,9,-94,REGION16
f4:d9:fb:d0:0f:25,9,-94,REGION16
70:5d:cc:5c:76:50,9,-96,REGION16
a8:5e:45:f2:ad:e4,9,-98,REGION16
f4:d9:fb:d0:63:6d,10,-55,REGION16
f4:d9:fb:d0:63:6e,10,-55,REGION16
f4:d9:fb:d2:8e:0d,10,-55,REGION16
f4:d9:fb:d0:63:6b,10,-56,REGION16
f4:d9:fb:d0:63:6a,10,-56,REGION16
f4:d9:fb:d0:63:6c,10,-56,REGION16
f4:d9:fb:d0:63:69,10,-56,REGION16
f4:d9:fb:d0:63:6c,10,-57,REGION16
f4:d9:fb:d2:8e:0e,10,-57,REGION16
f4:d9:fb:d2:8e:0a,10,-57,REGION16
f4:d9:fb:d2:8e:0c,10,-57,REGION16
f4:d9:fb:d2:8e:0b,10,-57,REGION16
54:a0:50:d8:20:68,10,-61,REGION16
f4:d9:fb:d2:8e:02,10,-64,REGION16
f4:d9:fb:d2:8e:05,10,-64,REGION16
f4:d9:fb:d2:8e:04,10,-64,REGION16
f4:d9:fb:d2:8e:03,10,-64,REGION16
f4:d9:fb:d2:8e:01,10,-65,REGION16
f4:d9:fb:d2:8e:06,10,-65,REGION16
f4:d9:fb:d2:8e:0c,10,-65,REGION16
f4:d9:fb:d0:63:65,10,-66,REGION16
f4:d9:fb:d0:63:66,10,-66,REGION16
f4:d9:fb:d0:63:61,10,-67,REGION16
f4:d9:fb:d0:63:62,10,-67,REGION16
f4:d9:fb:d0:63:63,10,-67,REGION16
f4:d9:fb:d0:63:64,10,-67,REGION16
20:db:ab:92:9a:6c,10,-68,REGION16
f4:d9:fb:cf:d1:ac,10,-69,REGION16
f4:d9:fb:cf:cd:6d,10,-71,REGION16
f4:d9:fb:cf:cd:6e,10,-71,REGION16
f4:d9:fb:d3:eb:0c,10,-72,REGION16
20:db:ab:92:9a:6e,10,-72,REGION16
f4:d9:fb:cf:cd:6b,10,-72,REGION16
f4:d9:fb:d0:05:2a,10,-72,REGION16
f4:d9:fb:d0:05:2b,10,-72,REGION16
f4:d9:fb:d0:05:2c,10,-72,REGION16
f4:d9:fb:d0:0a:2c,10,-72,REGION16
f4:d9:fb:d0:05:2e,10,-72,REGION16
20:db:ab:92:9a:69,10,-72,REGION16
f4:d9:fb:d0:05:29,10,-72,REGION16
20:db:ab:92:9a:6c,10,-72,REGION16
20:db:ab:92:9a:6d,10,-73,REGION16
20:db:ab:92:9a:6b,10,-73,REGION16
f4:d9:fb:d0:05:2c,10,-73,REGION16
f4:d9:fb:d0:0a:2b,10,-73,REGION16
f4:d9:fb:d0:05:2d,10,-73,REGION16
f4:d9:fb:d0:0a:2d,10,-73,REGION16
f4:d9:fb:d0:0a:2a,10,-73,REGION16
20:db:ab:92:9a:6a,10,-73,REGION16
f4:d9:fb:d3:eb:0d,10,-74,REGION16
f4:d9:fb:d3:eb:0e,10,-74,REGION16
f4:d9:fb:d3:eb:0a,10,-74,REGION16
f4:d9:fb:d3:eb:0b,10,-74,REGION16
f4:d9:fb:d3:eb:0c,10,-74,REGION16
64:e5:99:a4:f5:48,10,-75,REGION16
20:db:ab:92:99:ec,10,-76,REGION16
20:db:ab:92:9a:62,10,-77,REGION16
20:db:ab:92:9a:61,10,-77,REGION16
20:db:ab:92:9a:65,10,-77,REGION16
20:db:ab:92:9a:63,10,-77,REGION16
20:db:ab:92:9a:64,10,-77,REGION16
72:5d:cc:41:ec:bc,10,-77,REGION16
f4:d9:fb:d0:0a:2c,10,-77,REGION16
20:db:ab:92:99:e1,10,-78,REGION16
64:e5:99:a5:2b:5c,10,-78,REGION16
20:db:ab:92:99:e4,10,-78,REGION16
f4:d9:fb:d0:05:25,10,-79,REGION16
20:db:ab:92:99:e5,10,-79,REGION16
20:db:ab:92:99:e2,10,-79,REGION16
20:db:ab:92:99:e3,10,-79,REGION16
f4:d9:fb:d3:eb:04,10,-80,REGION16
f4:d9:fb:d0:05:22,10,-80,REGION16
f4:d9:fb:d0:05:23,10,-80,REGION16
f4:d9:fb:d0:05:24,10,-80,REGION16
f4:d9:fb:d0:12:ae,10,-80,REGION16
f4:d9:fb:d3:eb:03,10,-81,REGION16
f4:d9:fb:cf:d1:ac,10,-81,REGION16
f4:d9:fb:d3:eb:01,10,-82,REGION16
f4:d9:fb:d3:eb:02,10,-82,REGION16
f4:d9:fb:d3:eb:05,10,-82,REGION16
f4:d9:fb:cf:d1:ad,10,-82,REGION16
f4:d9:fb:cf:d1:ae,10,-82,REGION16
f4:d9:fb:cf:d1:aa,10,-82,REGION16
f4:d9:fb:d0:12:a9,10,-82,REGION16
f4:d9:fb:d0:12:ac,10,-82,REGION16
f4:d9:fb:d0:3b:e4,10,-83,REGION16
f4:d9:fb:cf:d1:ab,10,-83,REGION16
f4:d9:fb:d0:3b:e3,10,-84,REGION16
f4:d9:fb:d0:38:ea,10,-84,REGION16
bc:85:56:0d:1a:83,10,-84,REGION16
f4:d9:fb:d0:3b:e2,10,-84,REGION16
f4:d9:fb:d0:12:ac,10,-84,REGION16
f4:d9:fb:d0:3b:e5,10,-85,REGION16
f4:d9:fb:d0:3b:e1,10,-85,REGION16
f4:d9:fb:d0:3b:e6,10,-85,REGION16
90:9f:33:f2:8b:78,10,-85,REGION16
64:e5:99:9f:45:a2,10,-85,REGION16
e0:5f:b9:a3:5d:36,10,-85,REGION16
f4:d9:fb:d0:0a:22,10,-86,REGION16
e0:5f:b9:a3:5d:37,10,-86,REGION16
e0:5f:b9:a3:5d:35,10,-86,REGION16
64:e5:99:a5:2b:58,10,-87,REGION16
64:e5:99:a4:f5:4c,10,-87,REGION16
f4:d9:fb:d0:0a:25,10,-87,REGION16
f4:d9:fb:d0:0a:24,10,-87,REGION16
f4:d9:fb:d0:0a:21,10,-87,REGION16
f4:d9:fb:d0:0a:23,10,-87,REGION16
70:5d:cc:5c:76:52,10,-88,REGION16
70:5d:cc:01:ec:bc,10,-88,REGION16
f4:d9:fb:cf:97:6e,10,-88,REGION16
f4:d9:fb:cf:97:6d,10,-88,REGION16
f4:d9:fb:d0:0f:24,10,-88,REGION16
f4:d9:fb:d0:0f:26,10,-88,REGION16
f4:d9:fb:d0:3b:ac,10,-88,REGION16
f4:d9:fb:cf:cd:63,10,-89,REGION16
f4:d9:fb:cf:cd:62,10,-89,REGION16
f4:d9:fb:cf:cd:65,10,-89,REGION16
f4:d9:fb:cf:cd:61,10,-89,REGION16
f4:d9:fb:cf:cd:64,10,-89,REGION16
f4:d9:fb:cf:d1:a6,10,-89,REGION16
f4:d9:fb:d0:0f:22,10,-89,REGION16
f4:d9:fb:d0:0f:21,10,-89,REGION16
f4:d9:fb:cf:cd:66,10,-89,REGION16
f4:d9:fb:d0:0f:23,10,-89,REGION16
f4:d9:fb:d0:0f:25,10,-89,REGION16
f4:d9:fb:d0:3b:aa,10,-89,REGION16
f4:d9:fb:cf:d1:a3,10,-90,REGION16
f4:d9:fb:cf:d1:a4,10,-90,REGION16
f4:d9:fb:cf:d1:a5,10,-90,REGION16
86:25:19:a4:23:b6,10,-91,REGION16
88:36:6c:17:80:c4,10,-91,REGION16
f4:d9:fb:cf:d1:a2,10,-91,REGION16
f4:d9:fb:cf:d1:a1,10,-91,REGION16
70:5d:cc:61:0c:a4,10,-91,REGION16
90:9f:33:fc:92:3a,10,-91,REGION16
86:25:19:29:9e:66,10,-91,REGION16
70:5d:cc:32:86:fc,10,-92,REGION16
20:db:ab:92:97:ca,10,-94,REGION16
00:08:9f:cc:1a:f0,10,-95,REGION16
88:36:6c:13:2b:46,10,-95,REGION16
f4:d9:fb:d0:38:e5,10,-96,REGION16
f4:d9:fb:d0:38:e2,10,-96,REGION16
f4:d9:fb:d0:0a:ac,10,-96,REGION16
f4:d9:fb:d0:3c:2a,10,-96,REGION16
f4:d9:fb:d0:38:e3,10,-97,REGION16
f4:d9:fb:d0:38:e1,10,-97,REGION16
f4:d9:fb:d0:38:e4,10,-97,REGION16
f4:d9:fb:cf:d9:2c,10,-97,REGION16
f4:d9:fb:d0:0a:ae,10,-97,REGION16
f4:d9:fb:d2:7e:0e,10,-97,REGION16
f4:d9:fb:d0:38:e6,10,-97,REGION16
f4:d9:fb:d2:7e:0a,10,-97,REGION16
f4:d9:fb:cf:d9:2d,10,-98,REGION16
f4:d9:fb:d3:ea:44,10,-98,REGION16
2a:56:5a:21:83:62,10,-98,REGION16
f4:d9:fb:d3:ea:42,10,-98,REGION16
88:36:6c:6c:1d:42,10,-98,REGION16
a8:5e:45:f2:b7:20,10,-98,REGION16
f4:d9:fb:d0:63:6c,11,-51,REGION16
f4:d9:fb:d0:63:6b,11,-52,REGION16
f4:d9:fb:d0:63:6d,11,-52,REGION16
f4:d9:fb:d0:63:6a,11,-52,REGION16
f4:d9:fb:d0:63:6c,11,-52,REGION16
f4:d9:fb:d0:63:6e,11,-52,REGION16
f4:d9:fb:d0:63:69,11,-52,REGION16
f4:d9:fb:d2:8e:0c,11,-57,REGION16
f4:d9:fb:d2:8e:09,11,-59,REGION16
f4:d9:fb:d2:8e:0e,11,-60,REGION16
f4:d9:fb:d2:8e:02,11,-60,REGION16
f4:d9:fb:d2:8e:0d,11,-60,REGION16
f4:d9:fb:d2:8e:04,11,-60,REGION16
f4:d9:fb:d2:8e:0a,11,-60,REGION16
f4:d9:fb:d2:8e:0b,11,-60,REGION16
f4:d9:fb:d2:8e:0c,11,-60,REGION16
f4:d9:fb:d2:8e:01,11,-61,REGION16
f4:d9:fb:d2:8e:05,11,-61,REGION16
f4:d9:fb:d2:8e:03,11,-61,REGION16
54:a0:50:d8:20:68,11,-64,REGION16
f4:d9:fb:d0:63:61,11,-65,REGION16
f4:d9:fb:d0:63:62,11,-65,REGION16
f4:d9:fb:d0:63:65,11,-65,REGION16
f4:d9:fb:d0:63:63,11,-65,REGION16
f4:d9:fb:d0:63:64,11,-65,REGION16
f4:d9:fb:d0:63:66,11,-65,REGION16
64:e5:99:a4:f5:4c,11,-68,REGION16
f4:d9:fb:d3:eb:01,11,-71,REGION16
f4:d9:fb:d3:eb:02,11,-71,REGION16
f4:d9:fb:d3:eb:03,11,-71,REGION16
f4:d9:fb:d3:eb:04,11,-71,REGION16
f4:d9:fb:d3:eb:05,11,-71,REGION16
20:db:ab:92:9a:69,11,-72,REGION16
f4:d9:fb:d3:eb:0d,11,-73,REGION16
f4:d9:fb:d3:eb:0e,11,-73,REGION16
f4:d9:fb:d3:eb:0b,11,-73,REGION16
f4:d9:fb:d3:eb:0c,11,-73,REGION16
20:db:ab:92:9a:6e,11,-73,REGION16
20:db:ab:92:9a:6d,11,-73,REGION16
f4:d9:fb:d0:05:2b,11,-73,REGION16
20:db:ab:92:9a:6b,11,-73,REGION16
20:db:ab:92:9a:6c,11,-73,REGION16
20:db:ab:92:9a:6a,11,-73,REGION16
f4:d9:fb:cf:cd:6c,11,-73,REGION16
f4:d9:fb:cf:d1:ab,11,-74,REGION16
f4:d9:fb:d0:05:2a,11,-74,REGION16
f4:d9:fb:d0:05:2c,11,-74,REGION16
f4:d9:fb:d0:05:2e,11,-74,REGION16
f4:d9:fb:d0:05:2d,11,-74,REGION16
f4:d9:fb:d0:0a:2d,11,-74,REGION16
f4:d9:fb:d0:0a:2a,11,-74,REGION16
f4:d9:fb:cf:d1:ad,11,-75,REGION16
f4:d9:fb:cf:d1:ae,11,-75,REGION16
f4:d9:fb:cf:d1:aa,11,-75,REGION16
f4:d9:fb:cf:d1:ac,11,-75,REGION16
f4:d9:fb:d0:0a:2c,11,-75,REGION16
f4:d9:fb:d0:0a:2b,11,-75,REGION16
f4:d9:fb:d0:0a:2e,11,-75,REGION16
20:db:ab:92:9a:62,11,-76,REGION16
20:db:ab:92:9a:61,11,-76,REGION16
20:db:ab:92:9a:65,11,-76,REGION16
20:db:ab:92:9a:63,11,-76,REGION16
20:db:ab:92:9a:64,11,-76,REGION16
20:db:ab:92:9a:66,11,-76,REGION16
f4:d9:fb:cf:d1:a9,11,-76,REGION16
