f4:d9:fb:d0:0a:aa,81,10:32:06 AM,real,31213
f4:d9:fb:d3:eb:0a,31,10:32:06 AM,real,31213
f4:d9:fb:cf:d1:aa,80,10:32:06 AM,real,31213
f4:d9:fb:d0:05:2a,70,10:32:06 AM,real,31213
f4:d9:fb:d0:18:aa,82,10:32:06 AM,real,31213
f4:d9:fb:cf:fa:aa,78,10:32:06 AM,real,31213
20:db:ab:92:9a:6a,65,10:32:06 AM,real,31213
f4:d9:fb:d0:0f:2a,65,10:32:06 AM,real,31213
f4:d9:fb:d0:14:6a,40,10:32:06 AM,real,31213
f4:d9:fb:d2:8d:ca,24,10:32:06 AM,real,31213
20:db:ab:92:97:ca,82,10:32:06 AM,real,31213
f4:d9:fb:d0:12:a4,60,10:32:06 AM,real,31213
f4:d9:fb:d0:18:a4,72,10:32:06 AM,real,31213
20:db:ab:92:97:c4,84,10:32:06 AM,real,31213
f4:d9:fb:cf:d1:a4,29,10:32:06 AM,real,31213
f4:d9:fb:cf:fa:a4,57,10:32:06 AM,real,31213
f4:d9:fb:cf:cd:2b,46,10:32:06 AM,real,31213
20:db:ab:92:99:eb,85,10:32:06 AM,real,31213
f4:d9:fb:d0:0a:ab,81,10:32:06 AM,real,31213
f4:d9:fb:d3:eb:0b,33,10:32:06 AM,real,31213
f4:d9:fb:cf:d1:ab,80,10:32:06 AM,real,31213
f4:d9:fb:d0:05:2b,70,10:32:06 AM,real,31213
f4:d9:fb:d0:18:ab,82,10:32:06 AM,real,31213
f4:d9:fb:cf:fa:ab,78,10:32:06 AM,real,31213
f4:d9:fb:d0:12:ab,82,10:32:06 AM,real,31213
20:db:ab:92:9a:6b,62,10:32:06 AM,real,31213
f4:d9:fb:d0:44:eb,26,10:32:06 AM,real,31213
20:db:ab:92:97:cb,82,10:32:06 AM,real,31213
f4:d9:fb:d0:0f:2b,57,10:32:06 AM,real,31213
f4:d9:fb:d0:18:a3,70,10:32:06 AM,real,31213
20:db:ab:92:97:c3,84,10:32:06 AM,real,31213
f4:d9:fb:cf:d1:a3,26,10:32:06 AM,real,31213
f4:d9:fb:cf:fa:a3,57,10:32:06 AM,real,31213
20:db:ab:92:99:e3,50,10:32:06 AM,real,31213
20:db:ab:92:99:ec,85,10:32:06 AM,real,31213
f4:d9:fb:d0:0a:ac,81,10:32:06 AM,real,31213
f4:d9:fb:d3:eb:0c,33,10:32:06 AM,real,31213
f4:d9:fb:d0:18:ac,82,10:32:06 AM,real,31213
f4:d9:fb:d0:12:ac,82,10:32:06 AM,real,31213
f4:d9:fb:cf:fa:ac,80,10:32:06 AM,real,31213
f4:d9:fb:d2:8d:cc,24,10:32:06 AM,real,31213
f4:d9:fb:d0:18:a2,70,10:32:06 AM,real,31213
f4:d9:fb:d0:12:a2,60,10:32:06 AM,real,31213
20:db:ab:92:97:c2,84,10:32:06 AM,real,31213
f4:d9:fb:cf:d1:a2,26,10:32:06 AM,real,31213
f4:d9:fb:cf:fa:a2,57,10:32:06 AM,real,31213
20:db:ab:92:a1:22,43,10:32:06 AM,real,31213
20:db:ab:92:99:e2,46,10:32:06 AM,real,31213
f4:d9:fb:cf:cd:2d,46,10:32:06 AM,real,31213
20:db:ab:92:a1:2d,75,10:32:06 AM,real,31213
f4:d9:fb:d3:eb:0d,31,10:32:06 AM,real,31213
f4:d9:fb:cf:fa:ad,78,10:32:06 AM,real,31213
f4:d9:fb:d0:18:ad,82,10:32:06 AM,real,31213
20:db:ab:92:97:cd,82,10:32:06 AM,real,31213
f4:d9:fb:d0:44:ed,29,10:32:06 AM,real,31213
f4:d9:fb:d0:0f:2d,53,10:32:06 AM,real,31213
00:26:66:c5:49:40,24,10:32:06 AM,real,31213
f4:d9:fb:d0:24:21,20,10:32:06 AM,real,31213
20:db:ab:92:97:c1,81,10:32:06 AM,real,31213
f4:d9:fb:cf:d1:a1,26,10:32:06 AM,real,31213
f4:d9:fb:d0:0f:21,29,10:32:06 AM,real,31213
f4:d9:fb:cf:cd:21,31,10:32:06 AM,real,31213
f4:d9:fb:d0:63:61,78,10:32:06 AM,real,31213
f4:d9:fb:d0:18:ae,82,10:32:06 AM,real,31213
f4:d9:fb:d0:0f:2e,67,10:32:06 AM,real,31213
20:db:ab:92:9a:6e,62,10:32:06 AM,real,31213
f4:d9:fb:cf:d3:6e,31,10:32:06 AM,real,31213
20:db:ab:92:97:ce,82,10:32:06 AM,real,31213
f4:d9:fb:d0:44:ee,33,10:32:06 AM,real,31213
f4:d9:fb:cf:d1:a6,29,10:32:06 AM,real,31213
20:db:ab:92:a1:26,43,10:32:06 AM,real,31213
f4:d9:fb:cf:cd:2c,43,10:32:06 AM,real,31213
f4:d9:fb:d0:0f:29,67,10:32:06 AM,real,31213
f4:d9:fb:d0:44:ec,29,10:32:06 AM,real,31213
70:5d:cc:01:ec:bc,26,10:32:06 AM,real,31213
88:36:6c:13:ef:b6,29,10:32:06 AM,real,31213
90:9f:33:bd:50:6c,31,10:32:06 AM,real,31213
78:54:2e:4c:ee:70,38,10:32:06 AM,real,31213
2a:56:5a:21:83:62,18,10:32:06 AM,real,31213
32:cd:a7:9f:52:d8,53,10:32:06 AM,real,31213
00:08:9f:cc:1a:f0,60,10:32:06 AM,real,31213
88:36:6c:b0:4a:7c,16,10:32:06 AM,real,31213
fe:3f:db:b9:7a:0f,31,10:32:06 AM,real,31213
88:36:6c:14:64:7a,24,10:32:06 AM,real,31213
20:db:ab:92:9a:65,35,10:35:32 AM,real,31213
f4:d9:fb:d0:18:a5,72,10:35:32 AM,real,31213
20:db:ab:92:97:c5,70,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:a5,60,10:35:32 AM,real,31213
20:db:ab:92:99:e5,33,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:25,40,10:35:32 AM,real,31213
f4:d9:fb:d0:63:65,62,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:aa,43,10:35:32 AM,real,31213
20:db:ab:92:99:ea,70,10:35:32 AM,real,31213
20:db:ab:92:a1:2a,57,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:aa,80,10:35:32 AM,real,31213
f4:d9:fb:d0:24:2a,40,10:35:32 AM,real,31213
f4:d9:fb:cf:fa:aa,43,10:35:32 AM,real,31213
f4:d9:fb:d0:18:aa,83,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:2a,70,10:35:32 AM,real,31213
f4:d9:fb:d0:44:ea,18,10:35:32 AM,real,31213
f4:d9:fb:d0:14:6a,20,10:35:32 AM,real,31213
20:db:ab:92:97:ca,70,10:35:32 AM,real,31213
20:db:ab:92:9a:6a,62,10:35:32 AM,real,31213
20:db:ab:92:9a:64,33,10:35:32 AM,real,31213
f4:d9:fb:d0:18:a4,72,10:35:32 AM,real,31213
20:db:ab:92:97:c4,70,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:a4,60,10:35:32 AM,real,31213
20:db:ab:92:99:e4,33,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:24,38,10:35:32 AM,real,31213
f4:d9:fb:d0:63:64,62,10:35:32 AM,real,31213
20:db:ab:92:a1:2b,53,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:ab,80,10:35:32 AM,real,31213
f4:d9:fb:d0:63:6b,80,10:35:32 AM,real,31213
f4:d9:fb:d0:05:2b,67,10:35:32 AM,real,31213
f4:d9:fb:d0:24:2b,40,10:35:32 AM,real,31213
f4:d9:fb:d0:18:ab,82,10:35:32 AM,real,31213
f4:d9:fb:cf:fa:ab,43,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:2b,80,10:35:32 AM,real,31213
f4:d9:fb:d0:44:eb,16,10:35:32 AM,real,31213
20:db:ab:92:97:cb,72,10:35:32 AM,real,31213
f4:d9:fb:d0:14:6b,20,10:35:32 AM,real,31213
20:db:ab:92:9a:6b,62,10:35:32 AM,real,31213
20:db:ab:92:9a:62,35,10:35:32 AM,real,31213
f4:d9:fb:d0:18:a2,72,10:35:32 AM,real,31213
20:db:ab:92:97:c2,70,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:a2,60,10:35:32 AM,real,31213
20:db:ab:92:99:e2,33,10:35:32 AM,real,31213
f4:d9:fb:d0:63:62,60,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:22,40,10:35:32 AM,real,31213
20:db:ab:92:99:ed,70,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:ad,40,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:ad,80,10:35:32 AM,real,31213
f4:d9:fb:d0:63:6d,78,10:35:32 AM,real,31213
f4:d9:fb:d0:24:2d,40,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:2d,70,10:35:32 AM,real,31213
f4:d9:fb:d0:18:ad,82,10:35:32 AM,real,31213
f4:d9:fb:cf:fa:ad,40,10:35:32 AM,real,31213
20:db:ab:92:97:cd,72,10:35:32 AM,real,31213
20:db:ab:92:9a:6d,62,10:35:32 AM,real,31213
f4:d9:fb:d0:18:a3,72,10:35:32 AM,real,31213
20:db:ab:92:9a:63,38,10:35:32 AM,real,31213
20:db:ab:92:97:c3,70,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:a3,60,10:35:32 AM,real,31213
20:db:ab:92:99:e3,33,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:23,40,10:35:32 AM,real,31213
f4:d9:fb:d0:63:63,65,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:ac,80,10:35:32 AM,real,31213
f4:d9:fb:d0:05:2c,67,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:2c,72,10:35:32 AM,real,31213
f4:d9:fb:d0:18:ac,83,10:35:32 AM,real,31213
20:db:ab:92:97:cc,72,10:35:32 AM,real,31213
20:db:ab:92:9a:6c,65,10:35:32 AM,real,31213
f4:d9:fb:d0:18:a1,75,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:a1,57,10:35:32 AM,real,31213
f4:d9:fb:cf:cd:21,29,10:35:32 AM,real,31213
f4:d9:fb:d0:63:61,60,10:35:32 AM,real,31213
f4:d9:fb:cf:d1:ae,80,10:35:32 AM,real,31213
20:db:ab:92:97:ce,70,10:35:32 AM,real,31213
20:db:ab:92:9a:6e,65,10:35:32 AM,real,31213
f4:d9:fb:d0:0a:a6,29,10:35:32 AM,real,31213
f4:d9:fb:d0:24:2c,40,10:35:32 AM,real,31213
f4:d9:fb:d0:24:29,40,10:35:32 AM,real,31213
20:db:ab:92:9a:69,62,10:35:32 AM,real,31213
20:db:ab:92:97:c9,72,10:35:32 AM,real,31213
70:5d:cc:01:ec:bc,24,10:35:32 AM,real,31213
64:e5:99:a4:f5:48,20,10:35:32 AM,real,31213
00:08:9f:cc:1a:f0,24,10:35:32 AM,real,31213
88:36:6c:83:61:2a,22,10:35:32 AM,real,31213
90:9f:33:d1:03:56,31,10:35:32 AM,real,31213
78:54:2e:4c:ee:70,57,10:35:32 AM,real,31213
2a:56:5a:21:83:62,26,10:35:32 AM,real,31213
88:36:6c:57:03:7a,31,10:35:32 AM,real,31213
fe:3f:db:b9:7a:0f,16,10:35:32 AM,real,31213
20:db:ab:92:9a:65,35,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:05,24,10:36:31 AM,real,31213
f4:d9:fb:d0:18:a5,62,10:36:31 AM,real,31213
20:db:ab:92:97:c5,33,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:a5,70,10:36:31 AM,real,31213
f4:d9:fb:cf:cd:65,53,10:36:31 AM,real,31213
f4:d9:fb:cf:fa:a5,22,10:36:31 AM,real,31213
f4:d9:fb:d0:63:65,80,10:36:31 AM,real,31213
f4:d9:fb:d3:ea:4a,24,10:36:31 AM,real,31213
20:db:ab:92:99:ea,57,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:0a,72,10:36:31 AM,real,31213
20:db:ab:92:a1:2a,35,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:aa,84,10:36:31 AM,real,31213
f4:d9:fb:d0:05:2a,65,10:36:31 AM,real,31213
f4:d9:fb:d0:18:aa,72,10:36:31 AM,real,31213
f4:d9:fb:d0:0a:2a,60,10:36:31 AM,real,31213
f4:d9:fb:cf:cd:6a,60,10:36:31 AM,real,31213
e0:5f:b9:a3:5d:36,20,10:36:31 AM,real,31213
f4:d9:fb:d0:0f:2a,14,10:36:31 AM,real,31213
20:db:ab:92:9a:6a,80,10:36:31 AM,real,31213
20:db:ab:92:97:ca,57,10:36:31 AM,real,31213
20:db:ab:92:9a:63,38,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:03,18,10:36:31 AM,real,31213
f4:d9:fb:d0:18:a3,60,10:36:31 AM,real,31213
20:db:ab:92:97:c3,33,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:a3,70,10:36:31 AM,real,31213
f4:d9:fb:cf:cd:63,53,10:36:31 AM,real,31213
f4:d9:fb:cf:fa:a3,18,10:36:31 AM,real,31213
f4:d9:fb:d0:63:63,80,10:36:31 AM,real,31213
f4:d9:fb:d0:05:2c,65,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:ac,84,10:36:31 AM,real,31213
f4:d9:fb:cf:cd:6c,62,10:36:31 AM,real,31213
f4:d9:fb:d0:18:ac,75,10:36:31 AM,real,31213
e0:5f:b9:a3:5d:34,22,10:36:31 AM,real,31213
20:db:ab:92:97:cc,60,10:36:31 AM,real,31213
20:db:ab:92:9a:6c,80,10:36:31 AM,real,31213
20:db:ab:92:9a:62,35,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:02,22,10:36:31 AM,real,31213
f4:d9:fb:d0:18:a2,62,10:36:31 AM,real,31213
20:db:ab:92:97:c2,35,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:a2,70,10:36:31 AM,real,31213
f4:d9:fb:cf:cd:62,53,10:36:31 AM,real,31213
f4:d9:fb:d0:63:62,78,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:0d,72,10:36:31 AM,real,31213
f4:d9:fb:d0:05:2d,65,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:ad,84,10:36:31 AM,real,31213
f4:d9:fb:cf:cd:6d,62,10:36:31 AM,real,31213
f4:d9:fb:d0:18:ad,75,10:36:31 AM,real,31213
e0:5f:b9:a3:5d:33,20,10:36:31 AM,real,31213
f4:d9:fb:d0:0f:2d,18,10:36:31 AM,real,31213
20:db:ab:92:9a:6d,80,10:36:31 AM,real,31213
20:db:ab:92:97:cd,57,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:06,18,10:36:31 AM,real,31213
f4:d9:fb:cf:fa:a6,22,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:0c,72,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:09,72,10:36:31 AM,real,31213
f4:d9:fb:d0:05:29,62,10:36:31 AM,real,31213
e0:5f:b9:a3:5d:37,20,10:36:31 AM,real,31213
f4:d9:fb:d0:0f:2c,18,10:36:31 AM,real,31213
f4:d9:fb:d0:0f:29,20,10:36:31 AM,real,31213
20:db:ab:92:97:c9,60,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:01,20,10:36:31 AM,real,31213
f4:d9:fb:d0:18:a1,60,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:a1,75,10:36:31 AM,real,31213
f4:d9:fb:d0:63:61,78,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:0e,72,10:36:31 AM,real,31213
f4:d9:fb:d0:05:2e,65,10:36:31 AM,real,31213
20:db:ab:92:9a:6e,81,10:36:31 AM,real,31213
20:db:ab:92:97:ce,57,10:36:31 AM,real,31213
70:5d:cc:61:0c:a6,24,10:36:31 AM,real,31213
f4:d9:fb:d0:18:a4,60,10:36:31 AM,real,31213
20:db:ab:92:9a:64,38,10:36:31 AM,real,31213
20:db:ab:92:97:c4,35,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:a4,70,10:36:31 AM,real,31213
f4:d9:fb:cf:cd:64,53,10:36:31 AM,real,31213
f4:d9:fb:d0:63:64,80,10:36:31 AM,real,31213
f4:d9:fb:d2:8e:0b,72,10:36:31 AM,real,31213
f4:d9:fb:cf:d1:ab,84,10:36:31 AM,real,31213
f4:d9:fb:d0:05:2b,65,10:36:31 AM,real,31213
f4:d9:fb:d0:0a:2b,60,10:36:31 AM,real,31213
f4:d9:fb:d0:18:ab,75,10:36:31 AM,real,31213
f4:d9:fb:d0:0f:2b,18,10:36:31 AM,real,31213
20:db:ab:92:9a:6b,80,10:36:31 AM,real,31213
20:db:ab:92:97:cb,60,10:36:31 AM,real,31213
64:e5:99:a4:f5:48,35,10:36:31 AM,real,31213
88:36:6c:17:80:c4,38,10:36:31 AM,real,31213
64:e5:99:a4:f5:4c,72,10:36:31 AM,real,31213
78:54:2e:4c:ee:70,33,10:36:31 AM,real,31213
64:e5:99:55:f2:d4,14,10:36:31 AM,real,31213
88:36:6c:57:03:7a,20,10:36:31 AM,real,31213
90:9f:33:a2:ac:ac,40,10:38:11 AM,real,31213
20:db:ab:92:9a:66,60,10:38:11 AM,real,31213
20:db:ab:92:97:c6,24,10:38:11 AM,real,31213
f4:d9:fb:cf:d1:a6,35,10:38:11 AM,real,31213
f4:d9:fb:d0:05:2c,62,10:38:11 AM,real,31213
f4:d9:fb:d0:05:29,57,10:38:11 AM,real,31213
f4:d9:fb:d0:18:a9,50,10:38:11 AM,real,31213
20:db:ab:92:9a:64,60,10:38:11 AM,real,31213
f4:d9:fb:cf:d1:a4,33,10:38:11 AM,real,31213
f4:d9:fb:cf:cd:64,78,10:38:11 AM,real,31213
f4:d9:fb:d0:38:e4,62,10:38:11 AM,real,31213
f4:d9:fb:d0:63:64,84,10:38:11 AM,real,31213
f4:d9:fb:d2:8e:0b,80,10:38:11 AM,real,31213
f4:d9:fb:d3:ea:4b,62,10:38:11 AM,real,31213
f4:d9:fb:d0:05:2b,60,10:38:11 AM,real,31213
f4:d9:fb:d0:38:eb,70,10:38:11 AM,real,31213
f4:d9:fb:d0:18:ab,53,10:38:11 AM,real,31213
20:db:ab:92:97:cb,24,10:38:11 AM,real,31213
f4:d9:fb:cf:d9:2b,38,10:38:11 AM,real,31213
20:db:ab:92:9a:6b,57,10:38:11 AM,real,31213
20:db:ab:92:9a:63,60,10:38:11 AM,real,31213
f4:d9:fb:cf:d1:a3,35,10:38:11 AM,real,31213
f4:d9:fb:cf:cd:63,78,10:38:11 AM,real,31213
f4:d9:fb:d0:38:e3,67,10:38:11 AM,real,31213
f4:d9:fb:d0:63:63,84,10:38:11 AM,real,31213
f4:d9:fb:d3:ea:4c,65,10:38:11 AM,real,31213
f4:d9:fb:d2:8e:0c,80,10:38:11 AM,real,31213
f4:d9:fb:d0:38:ec,70,10:38:11 AM,real,31213
f4:d9:fb:d0:18:ac,50,10:38:11 AM,real,31213
f4:d9:fb:d0:0a:2c,43,10:38:11 AM,real,31213
e0:5f:b9:a3:5d:34,14,10:38:11 AM,real,31213
20:db:ab:92:97:cc,22,10:38:11 AM,real,31213
f4:d9:fb:cf:d9:2c,40,10:38:11 AM,real,31213
20:db:ab:92:9a:6c,57,10:38:11 AM,real,31213
20:db:ab:92:9a:62,60,10:38:11 AM,real,31213
f4:d9:fb:cf:d1:a2,35,10:38:11 AM,real,31213
f4:d9:fb:cf:cd:62,78,10:38:11 AM,real,31213
f4:d9:fb:d3:eb:02,38,10:38:11 AM,real,31213
f4:d9:fb:d0:63:62,84,10:38:11 AM,real,31213
f4:d9:fb:d3:ea:4d,62,10:38:11 AM,real,31213
f4:d9:fb:d2:8e:0d,78,10:38:11 AM,real,31213
f4:d9:fb:d0:38:ed,70,10:38:11 AM,real,31213
f4:d9:fb:d0:18:ad,53,10:38:11 AM,real,31213
f4:d9:fb:d0:0a:2d,40,10:38:11 AM,real,31213
e0:5f:b9:a3:5d:33,14,10:38:11 AM,real,31213
20:db:ab:92:97:cd,22,10:38:11 AM,real,31213
20:db:ab:92:9a:6d,57,10:38:11 AM,real,31213
f4:d9:fb:cf:d9:2d,40,10:38:11 AM,real,31213
f4:d9:fb:d0:24:21,20,10:38:11 AM,real,31213
f4:d9:fb:cf:fc:61,26,10:38:11 AM,real,31213
f4:d9:fb:cf:d1:a1,33,10:38:11 AM,real,31213
f4:d9:fb:cf:d9:21,33,10:38:11 AM,real,31213
f4:d9:fb:d0:18:ae,53,10:38:11 AM,real,31213
20:db:ab:92:9a:6e,57,10:38:11 AM,real,31213
f4:d9:fb:d3:ea:45,43,10:38:11 AM,real,31213
20:db:ab:92:9a:65,60,10:38:11 AM,real,31213
20:db:ab:92:97:c5,20,10:38:11 AM,real,31213
f4:d9:fb:cf:d1:a5,38,10:38:11 AM,real,31213
f4:d9:fb:cf:cd:65,78,10:38:11 AM,real,31213
f4:d9:fb:d3:eb:05,40,10:38:11 AM,real,31213
f4:d9:fb:d0:63:65,84,10:38:11 AM,real,31213
f4:d9:fb:d3:ea:4a,62,10:38:11 AM,real,31213
f4:d9:fb:d2:8e:0a,80,10:38:11 AM,real,31213
f4:d9:fb:d0:05:2a,60,10:38:11 AM,real,31213
f4:d9:fb:d0:38:ea,70,10:38:11 AM,real,31213
f4:d9:fb:d0:0a:2a,38,10:38:11 AM,real,31213
f4:d9:fb:d0:18:aa,53,10:38:11 AM,real,31213
f4:d9:fb:cf:d9:2a,38,10:38:11 AM,real,31213
